1	1	0	19
1	2	0	18
1	3	0	25
1	4	0	47
1	5	0	45
1	6	0	83
1	7	0	110
1	8	0	94
1	9	0	146
1	10	0	157
1	11	0	157
1	12	0	84
1	13	0	15
1	1	1	13
1	2	1	15
1	3	1	25
1	4	1	46
1	5	1	44
1	6	1	83
1	7	1	110
1	8	1	94
1	9	1	146
1	10	1	156
1	11	1	156
1	12	1	70
1	13	1	11
2	1	0	18
2	2	0	19
2	3	0	23
2	4	0	44
2	5	0	45
2	6	0	85
2	7	0	110
2	8	0	93
2	9	0	147
2	10	0	160
2	11	0	157
2	12	0	84
2	13	0	15
2	1	1	2
2	2	1	15
2	3	1	23
2	4	1	43
2	5	1	43
2	6	1	85
2	7	1	109
2	8	1	92
2	9	1	146
2	10	1	156
2	11	1	147
2	12	1	72
2	13	1	12
