1	1	1	152
1	2	1	129
1	3	1	106
1	4	1	104
1	5	1	100
1	6	1	96
1	7	1	113
1	8	1	76
1	9	1	77
1	10	1	63
1	11	1	53
1	12	1	60
1	13	1	56
1	14	1	50
1	15	1	57
1	16	1	229
1	17	1	183
1	18	1	154
1	19	1	203
1	20	1	132
1	21	1	99
1	22	1	92
2	1	1	144
2	2	1	119
2	3	1	110
2	4	1	92
2	5	1	100
2	6	1	95
2	7	1	81
2	8	1	108
2	9	1	78
2	10	1	73
2	11	1	64
2	12	1	59
2	13	1	55
2	14	1	48
2	15	1	52
2	16	1	236
2	17	1	174
2	18	1	155
2	19	1	206
2	20	1	154
2	21	1	110
2	22	1	73
